"","fileName","answer","guess1","guess2","guess3","guess4","guess5","confidence1","confidence2","confidence3","confidence4","confidence5"
"911","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0909.jpg'",0,"27",11,21,25," 22","0.7237",0.0909,0.0627,0.057," 0.0457"
"912","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0913.jpg'",0,"27",11,25,22," 21","0.8855",0.0473,0.0325,0.0281," 0.0031"
"913","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0916.jpg'",0,"11",27,22,25," 1","0.3425",0.2712,0.2201,0.1405," 0.0117"
"914","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0912.jpg'",0,"11",27,22,25," 1","0.5343",0.2156,0.126,0.0707," 0.0301"
"915","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0918.jpg'",0,"27",11,25,22," 21","0.7632",0.2122,0.0152,0.006," 0.0019"
"916","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0914.jpg'",0,"27",11,25,22," 21","0.8273",0.1324,0.0206,0.0156," 0.0026"
"917","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0915.jpg'",0,"27",11,25,22," 1","0.6102",0.2389,0.0999,0.0385," 0.0057"
"918","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0917.jpg'",0,"27",11,25,22," 21","0.8082",0.1115,0.0422,0.0259," 0.0059"
"919","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0919.jpg'",0,"27",22,11,21," 25","0.8682",0.0468,0.0277,0.0268," 0.0237"
"920","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0921.jpg'",0,"27",22,11,25," 21","0.9079",0.0392,0.0272,0.0164," 0.0061"
"921","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0920.jpg'",0,"27",22,25,11," 21","0.9733",0.0156,0.0048,0.0032," 0.0022"
"922","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0924.jpg'",0,"22",21,27,25," 11","0.3397",0.3273,0.1838,0.0627," 0.0295"
"923","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0923.jpg'",0,"22",21,27,25," 11","0.5598",0.1961,0.0776,0.0732," 0.0311"
"924","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0922.jpg'",0,"22",21,27,11," 25","0.5027",0.1583,0.1357,0.0673," 0.0565"
"925","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0926.jpg'",0,"22",21,25,27," 1","0.4045",0.3276,0.1233,0.0523," 0.0472"
"926","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0925.jpg'",0,"22",21,1,25," 20","0.6682",0.1589,0.0683,0.0541," 0.0167"
"927","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0929.jpg'",0,"21",22,27,11," 25","0.5449",0.2061,0.141,0.0371," 0.0304"
"928","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0927.jpg'",0,"22",21,27,25," 1","0.5943",0.2568,0.0422,0.0389," 0.0302"
"929","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0928.jpg'",0,"22",21,1,25," 11","0.7063",0.0968,0.0714,0.0505," 0.0324"
"930","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0930.jpg'",0,"21",22,27,25," 11","0.5050",0.2784,0.128,0.0282," 0.0155"
"931","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0931.jpg'",0,"22",21,25,27," 1","0.6947",0.1756,0.0392,0.0285," 0.0233"
"932","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0936.jpg'",0,"21",22,27,11," 25","0.3732",0.2494,0.1767,0.084," 0.0568"
"933","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0937.jpg'",0,"27",21,11,22," 25","0.2936",0.2789,0.1911,0.1376," 0.0563"
"934","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0932.jpg'",0,"21",22,27,11," 25","0.3156",0.2886,0.2056,0.0929," 0.0573"
"935","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0935.jpg'",0,"22",21,27,11," 25","0.2880",0.2838,0.2608,0.0543," 0.0473"
"936","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0934.jpg'",0,"27",22,21,25," 11","0.3405",0.2722,0.2582,0.0587," 0.0253"
"937","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0933.jpg'",0,"11",21,22,27," 1","0.2447",0.2424,0.2338,0.1317," 0.0654"
"938","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0938.jpg'",0,"21",27,11,22," 25","0.3255",0.2666,0.2546,0.0769," 0.0430"
"939","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0939.jpg'",0,"27",21,11,22," 25","0.3178",0.276,0.2101,0.1068," 0.0488"
"940","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0944.jpg'",0,"27",22,21,11," 25","0.4413",0.2078,0.1601,0.0752," 0.0671"
"941","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0940.jpg'",0,"21",27,22,11," 25","0.3092",0.2319,0.2196,0.1269," 0.0525"
"942","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0943.jpg'",0,"11",27,25,22," 21","0.3148",0.2369,0.149,0.1287," 0.1169"
"943","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0942.jpg'",0,"22",21,27,11," 25","0.4463",0.2094,0.1067,0.082," 0.0709"
"944","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0941.jpg'",0,"22",21,11,25," 27","0.4792",0.2027,0.097,0.088," 0.0777"
"945","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0948.jpg'",0,"27",22,25,11," 21","0.3416",0.2129,0.1562,0.1442," 0.1139"
"946","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0950.jpg'",0,"27",21,25,22," 11","0.2583",0.2428,0.1837,0.1478," 0.0949"
"947","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0946.jpg'",0,"27",22,11,21," 25","0.6521",0.1017,0.0786,0.0728," 0.0667"
"948","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0949.jpg'",0,"27",22,25,11," 21","0.5262",0.1844,0.111,0.0981," 0.0552"
"949","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0951.jpg'",0,"27",22,11,25," 21","0.4169",0.1807,0.1308,0.1245," 0.0731"
"950","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0945.jpg'",0,"27",11,25,21," 22","0.3373",0.2289,0.1353,0.1298," 0.1194"
"951","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0947.jpg'",0,"27",11,21,22," 25","0.2491",0.2022,0.1877,0.163," 0.1519"
"952","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0952.jpg'",0,"27",21,22,11," 25","0.5419",0.1201,0.116,0.0947," 0.0937"
"953","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0957.jpg'",0,"22",27,11,25," 21","0.4166",0.1993,0.1715,0.1222," 0.0607"
"954","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0953.jpg'",0,"27",22,25,11," 21","0.4483",0.2271,0.1227,0.1125," 0.0421"
"955","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0955.jpg'",0,"22",27,11,25," 21","0.4327",0.247,0.1347,0.1143," 0.0279"
"956","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0954.jpg'",0,"27",22,21,25," 11","0.6410",0.1065,0.0915,0.0914," 0.0433"
"957","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0956.jpg'",0,"27",22,11,25," 21","0.6050",0.1841,0.0849,0.0653," 0.0309"
"958","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0958.jpg'",0,"27",25,11,22," 21","0.8446",0.0534,0.0459,0.04," 0.0108"
"959","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0959.jpg'",0,"27",25,22,21," 11","0.7763",0.1018,0.0476,0.0341," 0.0330"
"960","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0960.jpg'",0,"27",11,22,25," 21","0.7835",0.0913,0.0575,0.0543," 0.0079"
"961","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0964.jpg'",0,"27",11,25,22," 21","0.4744",0.2452,0.1256,0.1177," 0.0140"
"962","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0962.jpg'",0,"27",11,22,25," 21","0.8718",0.0472,0.0415,0.0261," 0.0094"
"963","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0963.jpg'",0,"27",22,11,25," 21","0.8348",0.0676,0.0505,0.0306," 0.0104"
"964","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0965.jpg'",0,"27",11,22,25," 21","0.4990",0.3487,0.063,0.056," 0.0233"
"965","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0961.jpg'",0,"27",22,11,25," 21","0.8361",0.0581,0.0505,0.03," 0.0196"
"966","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0966.jpg'",0,"27",22,25,11," 21","0.6883",0.1348,0.0803,0.0585," 0.0240"
"967","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0967.jpg'",0,"27",11,22,25," 21","0.5135",0.1997,0.1488,0.1011," 0.0188"
"968","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0973.jpg'",0,"27",11,22,25," 21","0.6723",0.2381,0.0399,0.0372," 0.0057"
"969","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0969.jpg'",0,"27",11,25,22," 21","0.4823",0.3221,0.1069,0.0717," 0.0096"
"970","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0971.jpg'",0,"27",11,22,25," 21","0.4338",0.3144,0.1249,0.083," 0.0283"
"971","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0968.jpg'",0,"27",11,22,25," 21","0.8206",0.0698,0.0396,0.0391," 0.0190"
"972","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0970.jpg'",0,"27",22,11,25," 21","0.9009",0.0352,0.0263,0.0254," 0.0085"
"973","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0972.jpg'",0,"27",22,11,25," 21","0.7373",0.0996,0.087,0.0479," 0.0180"
"974","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0977.jpg'",0,"27",22,11,25," 21","0.6015",0.1892,0.1273,0.0603," 0.0094"
"975","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0974.jpg'",0,"27",22,11,25," 1","0.5214",0.2856,0.0966,0.0698," 0.0075"
"976","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0976.jpg'",0,"27",22,11,25," 21","0.9194",0.0484,0.0124,0.0107," 0.0053"
"977","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0975.jpg'",0,"27",11,22,25," 21","0.6157",0.2341,0.0844,0.0367," 0.0163"
"978","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0978.jpg'",0,"27",11,22,25," 21","0.7377",0.1736,0.0493,0.0261," 0.0060"
"979","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0979.jpg'",0,"27",22,11,25," 21","0.6084",0.2677,0.0647,0.0297," 0.0160"
"980","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0981.jpg'",0,"27",11,22,25," 21","0.8598",0.0839,0.0273,0.024," 0.0018"
"981","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0983.jpg'",0,"22",21,11,25," 27","0.5673",0.2312,0.0701,0.0455," 0.0338"
"982","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0980.jpg'",0,"27",11,22,25," 21","0.8088",0.1319,0.037,0.0164," 0.0028"
"983","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0986.jpg'",0,"22",21,27,11," 1","0.4835",0.1886,0.1135,0.0937," 0.0582"
"984","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0982.jpg'",0,"22",21,27,11," 25","0.6310",0.1505,0.077,0.0602," 0.0398"
"985","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0985.jpg'",0,"22",21,25,11," 1","0.6403",0.1487,0.0699,0.0518," 0.0312"
"986","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0984.jpg'",0,"22",21,11,25," 1","0.3662",0.3284,0.1004,0.063," 0.0516"
"987","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0990.jpg'",0,"22",27,21,11," 1","0.2785",0.2358,0.2154,0.1894," 0.0340"
"988","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0987.jpg'",0,"22",21,11,25," 27","0.6390",0.133,0.0809,0.0721," 0.0358"
"989","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0992.jpg'",0,"11",22,21,25," 27","0.5074",0.2407,0.1173,0.0382," 0.0371"
"990","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0991.jpg'",0,"22",21,27,25," 11","0.5765",0.243,0.0543,0.0445," 0.0375"
"991","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0993.jpg'",0,"22",11,21,27," 25","0.4932",0.2518,0.1026,0.0624," 0.0481"
"992","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0988.jpg'",0,"22",21,11,27," 25","0.5384",0.2415,0.0693,0.0651," 0.0518"
"993","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0995.jpg'",0,"22",21,27,11," 25","0.3138",0.2256,0.2119,0.1495," 0.0663"
"994","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0989.jpg'",0,"22",27,21,11," 1","0.4049",0.1549,0.1346,0.1343," 0.0862"
"995","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0999.jpg'",0,"27",22,25,11," 21","0.2816",0.2657,0.1391,0.1367," 0.1193"
"996","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0994.jpg'",0,"11",22,27,21," 25","0.3798",0.1849,0.1649,0.1599," 0.0785"
"997","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0996.jpg'",0,"21",11,22,27," 25","0.3294",0.2191,0.2006,0.1792," 0.0359"
"998","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0997.jpg'",0,"22",11,27,21," 25","0.3220",0.173,0.1593,0.1439," 0.1413"
"999","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_0998.jpg'",0,"22",25,27,11," 21","0.2992",0.1804,0.1759,0.1464," 0.1409"
"1000","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1000.jpg'",0,"22",25,21,11," 27","0.3974",0.194,0.1348,0.1219," 0.1012"
"1001","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1004.jpg'",0,"22",27,11,21," 25","0.3080",0.29,0.1697,0.093," 0.0893"
"1002","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1002.jpg'",0,"11",22,27,21," 25","0.4072",0.2974,0.104,0.091," 0.0513"
"1003","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1006.jpg'",0,"11",27,22,25," 21","0.4432",0.1694,0.1572,0.1299," 0.0587"
"1004","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1003.jpg'",0,"22",27,11,21," 25","0.3021",0.3015,0.1539,0.144," 0.0478"
"1005","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1001.jpg'",0,"22",27,11,21," 25","0.5585",0.1797,0.0882,0.0698," 0.0697"
"1006","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1005.jpg'",0,"22",11,27,25," 21","0.5663",0.1393,0.0902,0.0843," 0.0779"
"1007","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1009.jpg'",0,"22",27,21,25," 11","0.3468",0.248,0.1437,0.1142," 0.1042"
"1008","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1010.jpg'",0,"27",21,11,22," 25","0.4224",0.1789,0.1566,0.1566," 0.0493"
"1009","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1008.jpg'",0,"27",22,21,11," 25","0.4545",0.2601,0.1301,0.0784," 0.0535"
"1010","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1013.jpg'",0,"22",11,25,21," 27","0.3832",0.1868,0.1594,0.1131," 0.0833"
"1011","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1014.jpg'",0,"27",11,21,22," 25","0.3248",0.2589,0.1507,0.121," 0.1012"
"1012","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1011.jpg'",0,"11",21,27,22," 25","0.4903",0.1666,0.1595,0.1159," 0.0393"
"1013","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1007.jpg'",0,"27",22,21,11," 25","0.3742",0.2999,0.1387,0.0786," 0.0725"
"1014","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1012.jpg'",0,"11",22,25,27," 21","0.3391",0.2116,0.1806,0.1538," 0.0732"
"1015","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1015.jpg'",0,"27",22,11,25," 21","0.3864",0.2742,0.1391,0.0899," 0.0778"
"1016","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1016.jpg'",0,"27",22,11,21," 25","0.3961",0.2259,0.1321,0.1304," 0.0763"
"1017","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1018.jpg'",0,"27",22,21,25," 11","0.5884",0.1508,0.0936,0.0735," 0.0672"
"1018","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1019.jpg'",0,"27",22,11,21," 25","0.3806",0.1862,0.173,0.1114," 0.0910"
"1019","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1020.jpg'",0,"27",11,21,22," 25","0.5490",0.1388,0.1211,0.0918," 0.0700"
"1020","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1022.jpg'",0,"27",22,25,21," 11","0.5843",0.1844,0.0689,0.0664," 0.0579"
"1021","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1017.jpg'",0,"27",11,22,21," 25","0.2759",0.2382,0.226,0.1652," 0.0603"
"1022","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1021.jpg'",0,"22",11,27,21," 25","0.2804",0.2255,0.171,0.143," 0.1156"
"1023","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1023.jpg'",0,"27",11,22,25," 21","0.3063",0.224,0.1969,0.1263," 0.1031"
"1024","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1028.jpg'",0,"27",11,22,21," 25","0.5549",0.1792,0.1367,0.058," 0.0432"
"1025","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1024.jpg'",0,"11",22,27,25," 21","0.4412",0.2163,0.2091,0.0615," 0.0471"
"1026","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1025.jpg'",0,"27",11,22,21," 25","0.2965",0.2783,0.2115,0.1028," 0.0693"
"1027","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1030.jpg'",0,"27",22,11,25," 21","0.4997",0.2364,0.1367,0.0616," 0.0377"
"1028","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1026.jpg'",0,"22",27,21,11," 25","0.3934",0.2598,0.1378,0.1048," 0.0527"
"1029","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1027.jpg'",0,"22",27,21,25," 11","0.5089",0.2741,0.0806,0.0619," 0.0304"
"1030","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1029.jpg'",0,"27",22,11,25," 21","0.4394",0.2296,0.1517,0.0747," 0.0727"
"1031","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1033.jpg'",0,"27",22,21,25," 11","0.5659",0.1644,0.1464,0.06," 0.0459"
"1032","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1036.jpg'",0,"27",22,21,11," 25","0.5898",0.1217,0.1092,0.0813," 0.0538"
"1033","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1035.jpg'",0,"27",22,21,25," 11","0.4775",0.2336,0.1865,0.0405," 0.0291"
"1034","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1034.jpg'",0,"27",11,22,21," 25","0.3525",0.2177,0.1649,0.0906," 0.0904"
"1035","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1032.jpg'",0,"27",22,11,25," 21","0.4274",0.2664,0.1107,0.0956," 0.0631"
"1036","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1037.jpg'",0,"27",11,22,21," 25","0.3606",0.2336,0.1215,0.1175," 0.1001"
"1037","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1031.jpg'",0,"27",22,25,21," 11","0.4670",0.2173,0.1234,0.0758," 0.0605"
"1038","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1038.jpg'",0,"27",11,21,25," 22","0.2711",0.2407,0.1623,0.1414," 0.1362"
"1039","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1039.jpg'",0,"22",27,25,21," 11","0.5668",0.1791,0.0908,0.0659," 0.0600"
"1040","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1041.jpg'",0,"27",22,11,25," 21","0.3875",0.2891,0.1358,0.0837," 0.0648"
"1041","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1043.jpg'",0,"27",11,21,22," 25","0.3325",0.2815,0.1546,0.1462," 0.0553"
"1042","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1046.jpg'",0,"22",25,11,27," 21","0.3832",0.1869,0.1598,0.1457," 0.0828"
"1043","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1042.jpg'",0,"22",27,11,25," 21","0.3227",0.2809,0.1736,0.0959," 0.0844"
"1044","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1040.jpg'",0,"22",27,21,11," 25","0.3492",0.2427,0.196,0.1479," 0.0349"
"1045","b'D:/Users/agre6595/Camera_trap_machine_learning/desert_eg/images\\CPR252015-04_1044.jpg'",0,"27",22,11,21," 25","0.5246",0.2452,0.0818,0.0629," 0.0614"
